Group Display Order|Group Name(Vector Name)|Group ID|Data Display Order|Graph Name(Vector Name)|Avg|Min|Max
10|Vuser Info(NA)|1|10|Running Vusers(NA)|132660.167|2788.625|200000.000
10|Vuser Info(NA)|1|20|Active Vusers(NA)|14802.196|0.000|85099.000
10|Vuser Info(NA)|1|30|Thinking Vusers(NA)|0.000|0.000|0.000
10|Vuser Info(NA)|1|40|Waiting Vusers(NA)|117673.793|0.000|183254.000
10|Vuser Info(NA)|1|50|Idling Vusers(NA)|0.000|0.000|0.000
10|Vuser Info(NA)|1|60|Number Of Connections(NA)|132471.452|0.000|200000.000
10|Vuser Info(NA)|1|70|SyncPoint Vusers(NA)|0.000|0.000|0.000
20|Network Throughput(NA)|2|10|TCP Send Throughput (Kbps)(NA)|377445.366|10046.492|594268.242
20|Network Throughput(NA)|2|20|TCP Total Send Bytes(NA)|26620466776.000|12859510.000|26620466776.000
20|Network Throughput(NA)|2|30|TCP Receive Throughput (Kbps)(NA)|57780.849|1532.700|90940.450
20|Network Throughput(NA)|2|40|TCP Total Receive Bytes(NA)|4075167744.000|1961856.000|4075167744.000
20|Network Throughput(NA)|2|50|Ethernet Send Throughput (Kbps)(NA)|505973.372|15295.717|795714.207
20|Network Throughput(NA)|2|60|Total Ethernet Send Bytes(NA)|35685290009.000|19578518.000|35685290009.000
20|Network Throughput(NA)|2|70|Ethernet Receive Throughput (Kbps)(NA)|132892.292|5105.493|216496.969
20|Network Throughput(NA)|2|80|Total Ethernet Receive Bytes(NA)|9372627632.000|6535032.000|9372627632.000
20|Network Throughput(NA)|2|90|Ethernet Send Packets/Sec(NA)|233141.561|8383.000|364382.000
20|Network Throughput(NA)|2|100|Ethernet Total Send Packets(NA)|128461266.000|83833.000|128461266.000
20|Network Throughput(NA)|2|110|Ethernet Receive Packets/Sec(NA)|130927.731|5318.000|217518.000
20|Network Throughput(NA)|2|120|Ethernet Total Receive Packets(NA)|72141411.000|53188.000|72141411.000
20|Network Throughput(NA)|2|130|TCP Connections Open/Sec(NA)|362.976|0.000|557.600
20|Network Throughput(NA)|2|140|TCP Total Connections Open(NA)|200000.000|5568.000|200000.000
20|Network Throughput(NA)|2|150|TCP Connections Close/Sec(NA)|362.976|0.000|20000.000
20|Network Throughput(NA)|2|160|TCP Total Connections Close(NA)|200000.000|0.000|200000.000
20|Network Throughput(NA)|2|170|SSL New Sessions/Sec(NA)|0.000|0.000|0.000
20|Network Throughput(NA)|2|180|SSL Total New Sessions(NA)|0.000|0.000|0.000
20|Network Throughput(NA)|2|190|SSL Reused Sessions/Sec(NA)|0.000|0.000|0.000
20|Network Throughput(NA)|2|200|SSL Total Reused Sessions(NA)|0.000|0.000|0.000
20|Network Throughput(NA)|2|210|SSL Reuse attempted/Sec(NA)|0.000|0.000|0.000
20|Network Throughput(NA)|2|220|SSL Total Reuse attempted(NA)|0.000|0.000|0.000
20|Network Throughput(NA)|2|230|SSL Write Failures/Sec(NA)|0.000|0.000|0.000
20|Network Throughput(NA)|2|240|SSL Handshake Failures/Sec(NA)|0.000|0.000|0.000
20|Network Throughput(NA)|2|250|HTTP Body receive throughput (Kbps)(NA)|1805.652|47.897|2841.889
20|Network Throughput(NA)|2|260|HTTP Body Total receive bytes(NA)|127348992.000|61308.000|127348992.000
30|HTTP Requests(NA)|3|10|Requests Sent/Sec(NA)|115561.699|3065.400|181931.300
30|HTTP Requests(NA)|3|20|Requests Completed/Sec(NA)|115561.699|3065.400|181880.900
30|HTTP Requests(NA)|3|30|Requests Successful/Sec(NA)|115561.699|3065.400|181880.900
30|HTTP Requests(NA)|3|40|Average Response Time (Secs)(NA)|0.088|0.000|2.571
30|HTTP Requests(NA)|3|50|Requests Completed(NA)|63674496.000|30654.000|63674496.000
30|HTTP Requests(NA)|3|60|Requests Successful(NA)|63674496.000|30654.000|63674496.000
40|HTTP Response Codes(NA)|25|10|100 Continue/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|20|101 Switching Protocols/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|30|200 OK/Sec(NA)|115561.699|0.000|181880.900
40|HTTP Response Codes(NA)|25|40|201 Created/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|50|202 Accepted/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|60|203 Non-Authoritative Information/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|70|204 No Content/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|80|205 Reset Content/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|90|206 Partial Content/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|100|300 Multiple Choices/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|110|301 Moved Permanently/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|120|302 Found/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|130|303 See Other/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|140|304 Not Modified/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|150|305 Use Proxy/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|160|306 Switch Proxy/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|170|307 Temporary Redirect/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|180|400 Bad Request/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|190|401 Unauthorized/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|200|402 Payment Required/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|210|403 Forbidden/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|220|404 Not Found/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|230|405 Method Not Allowed/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|240|406 Not Acceptable/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|250|407 Proxy Authentication Required/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|260|408 Request Timeout/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|270|409 Conflict/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|280|410 Gone/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|290|411 Length Required/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|300|412 Precondition Failed/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|310|413 Request Entity Too Large/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|320|414 Request-URI Too Long/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|330|415 Unsupported Media Type/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|340|416 Requested Range Not Satisfiable/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|350|417 Expectation Failed/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|360|500 Internal Server Error/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|370|501 Not Implemented/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|380|502 Bad Gateway/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|390|503 Service Unavailable/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|400|504 Gateway Timeout/Sec(NA)|0.000|0.000|0.000
40|HTTP Response Codes(NA)|25|410|505 HTTP Version Not Supported/Sec(NA)|0.000|0.000|0.000
50|Page Download(NA)|4|10|Page Download Started/Minute(NA)|6933701.924|183924.000|10915878.000
50|Page Download(NA)|4|20|Page Download Completed/Minute(NA)|6933701.924|183924.000|10912854.000
50|Page Download(NA)|4|30|Success Page Responses/Minute(NA)|6933701.924|183924.000|10912854.000
50|Page Download(NA)|4|40|Average Page Response Time (Secs)(NA)|0.088|0.000|2.571
50|Page Download(NA)|4|50|Total Pages Completed(NA)|63674496.000|30654.000|63674496.000
50|Page Download(NA)|4|60|Total Pages Success(NA)|63674496.000|30654.000|63674496.000
50|Page Download(NA)|4|70|Average Java Script processing Time (Secs)(NA)|0.000|0.000|0.032
50|Page Download(NA)|4|80|Average Page processing Time (Secs)(NA)|0.000|0.000|0.062
60|Session(NA)|5|10|Sessions Started/Minute(NA)|6933701.924|183948.000|10913640.000
60|Session(NA)|5|20|Sessions Completed/Minute(NA)|6933701.924|183924.000|10916586.000
60|Session(NA)|5|30|Successful Sessions/Minute(NA)|6933701.924|183924.000|10916586.000
60|Session(NA)|5|40|Average Session Response Time (Secs)(NA)|0.111|0.000|2.637
60|Session(NA)|5|50|Total Session Completed(NA)|63674496.000|30654.000|63674496.000
60|Session(NA)|5|60|Total Session Success(NA)|63674496.000|30654.000|63674496.000
70|HTTP Failures(NA)|7|10|HTTP Failures(All)/Sec(NA)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(MiscErr)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(1xx)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(2xx)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(3xx)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(4xx)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(5xx)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(PartialBody)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(T.O)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(ConFail)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(ClickAway)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(WriteFail)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(SSLWriteFail)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(SSLHshakeFail)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(IncompleteExact)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(NoRead)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(PartialHdr)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(BadBodyNoSize)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(BadBodyChunked)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(BadBodyConLen)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(Reload)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(Stopped)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(BadResponse)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(MailBoxErr)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(MailBoxStorageErr)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(AuthFail)|0.000|0.000|0.000
80|Page Failures(NA)|8|10|Page Failures(All)/Minute(NA)|0.000|0.000|0.000
